name,image_url,category,item_id,ticket_id,color,brand,brand_image_url,genre,genre_image_url,rarity,like,outfit_id,outfit_image_url,note,detail_url,series_name,series_url
ロッカー レッドベスト＆Tシャツ,https://prichan.jp/resources/images/items/details/70143.jpg,トップス,PCH2-45,70143,赤,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,500,2-13,https://prichan.jp/resources/images/items/outfits/2-13.png,,https://prichan.jp/items/details/70143.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム イエロートップス,https://prichan.jp/resources/images/items/details/70031.jpg,トップス,PCH1-34,70031,黄,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,550,1-10,https://prichan.jp/resources/images/items/outfits/1-10.png,,https://prichan.jp/items/details/70031.html,,https://prichan.jp/items/1st.html
プリ☆チャンユニフォーム ピンクヘアアクセ,https://prichan.jp/resources/images/items/details/70030.jpg,ヘアアクセ,PCH1-33,70030,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,1-09,https://prichan.jp/resources/images/items/outfits/1-09.png,,https://prichan.jp/items/details/70030.html,,https://prichan.jp/items/1st.html
プリ☆チャンユニフォーム ピンクシューズ,https://prichan.jp/resources/images/items/details/70029.jpg,シューズ,PCH1-32,70029,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,1-09,https://prichan.jp/resources/images/items/outfits/1-09.png,,https://prichan.jp/items/details/70029.html,,https://prichan.jp/items/1st.html
プリ☆チャンユニフォーム ピンクスカート,https://prichan.jp/resources/images/items/details/70028.jpg,ボトムス,PCH1-31,70028,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,500,1-09,https://prichan.jp/resources/images/items/outfits/1-09.png,,https://prichan.jp/items/details/70028.html,,https://prichan.jp/items/1st.html
プリ☆チャンユニフォーム ピンクトップス,https://prichan.jp/resources/images/items/details/70027.jpg,トップス,PCH1-30,70027,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,1-09,https://prichan.jp/resources/images/items/outfits/1-09.png,,https://prichan.jp/items/details/70027.html,,https://prichan.jp/items/1st.html
バルーンホワイトデニム ヘアアクセ,https://prichan.jp/resources/images/items/details/27979.jpg,ヘアアクセ,PCH1-29,27979,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,600,1-08,https://prichan.jp/resources/images/items/outfits/1-08.png,,https://prichan.jp/items/details/27979.html,,https://prichan.jp/items/1st.html
バルーンホワイトデニム シューズ,https://prichan.jp/resources/images/items/details/27978.jpg,シューズ,PCH1-28,27978,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,600,1-08,https://prichan.jp/resources/images/items/outfits/1-08.png,,https://prichan.jp/items/details/27978.html,,https://prichan.jp/items/1st.html
ロックハート レザーノースリーブ,https://prichan.jp/resources/images/items/details/70304.jpg,トップス,PCH3-60,70304,黒,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,350,3-18,https://prichan.jp/resources/images/items/outfits/3-18.png,,https://prichan.jp/items/details/70304.html,,https://prichan.jp/items/index.html
スポーティ バッジスニーカー,https://prichan.jp/resources/images/items/details/70293.jpg,シューズ,PCH3-59,70293,白,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,N,300,3-17,https://prichan.jp/resources/images/items/outfits/3-17.png,,https://prichan.jp/items/details/70293.html,,https://prichan.jp/items/index.html
スポーティ バッジスカート,https://prichan.jp/resources/images/items/details/70292.jpg,ボトムス,PCH3-58,70292,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,N,400,3-17,https://prichan.jp/resources/images/items/outfits/3-17.png,,https://prichan.jp/items/details/70292.html,,https://prichan.jp/items/index.html
スポーティ バッジパーカ,https://prichan.jp/resources/images/items/details/70291.jpg,トップス,PCH3-57,70291,白,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,N,350,3-17,https://prichan.jp/resources/images/items/outfits/3-17.png,,https://prichan.jp/items/details/70291.html,,https://prichan.jp/items/index.html
フラワーパターン パンプス,https://prichan.jp/resources/images/items/details/70284.jpg,シューズ,PCH3-56,70284,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,300,3-16,https://prichan.jp/resources/images/items/outfits/3-16.png,,https://prichan.jp/items/details/70284.html,,https://prichan.jp/items/index.html
フラワーショップ アネモネシューズ,https://prichan.jp/resources/images/items/details/28073.jpg,シューズ,AM-023,28073,赤,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,750,P-33,https://prichan.jp/resources/images/items/outfits/P-33.png,,https://prichan.jp/items/details/28073.html,,https://prichan.jp/items/promotion7_9.html
フラワーショップ アネモネスカート,https://prichan.jp/resources/images/items/details/28072.jpg,ボトムス,AM-022,28072,赤,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,P-33,https://prichan.jp/resources/images/items/outfits/P-33.png,,https://prichan.jp/items/details/28072.html,,https://prichan.jp/items/promotion7_9.html
フラワーショップ アネモネトップス,https://prichan.jp/resources/images/items/details/28071.jpg,トップス,AM-021,28071,赤,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,800,P-33,https://prichan.jp/resources/images/items/outfits/P-33.png,,https://prichan.jp/items/details/28071.html,,https://prichan.jp/items/promotion7_9.html
アイスクリーム ソーダヘアアクセ,https://prichan.jp/resources/images/items/details/28199.jpg,ヘアアクセ,YA-039,28199,青,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,P-32,https://prichan.jp/resources/images/items/outfits/P-32.png,,https://prichan.jp/items/details/28199.html,,https://prichan.jp/items/promotion7_9.html
アイスクリーム ソーダシューズ,https://prichan.jp/resources/images/items/details/28198.jpg,シューズ,YA-038,28198,青,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,P-32,https://prichan.jp/resources/images/items/outfits/P-32.png,,https://prichan.jp/items/details/28198.html,,https://prichan.jp/items/promotion7_9.html
ダンシングマーチ グリーントップス,https://prichan.jp/resources/images/items/details/28058.jpg,トップス,C-007,28058,緑,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,Ｒ,550,P-21,https://prichan.jp/resources/images/items/outfits/P-21.png,,https://prichan.jp/items/details/28058.html,,https://prichan.jp/items/promotion4_6.html
? ?,https://prichan.jp/resources/images/items/details/28053.jpg,?,C-006,28053,?,q,https://prichan.jp/resources/images/items/logo-q.png,q,https://prichan.jp/resources/images/items/icon-q.png,?,0,noimage,https://prichan.jp/resources/images/items/outfits/noimage.png,,https://prichan.jp/items/details/28053.html,,https://prichan.jp/items/promotion4_6.html
? ?,https://prichan.jp/resources/images/items/details/28052.jpg,?,C-005,28052,?,q,https://prichan.jp/resources/images/items/logo-q.png,q,https://prichan.jp/resources/images/items/icon-q.png,?,0,noimage,https://prichan.jp/resources/images/items/outfits/noimage.png,,https://prichan.jp/items/details/28052.html,,https://prichan.jp/items/promotion4_6.html
わんわんポリス ブルーヘアアクセ,https://prichan.jp/resources/images/items/details/28051.jpg,ヘアアクセ,C-004,28051,黒,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,ＳＲ,700,P-20,https://prichan.jp/resources/images/items/outfits/P-20.png,,https://prichan.jp/items/details/28051.html,,https://prichan.jp/items/promotion4_6.html
わんわんポリス ブルーシューズ,https://prichan.jp/resources/images/items/details/28050.jpg,シューズ,C-003,28050,黒,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,ＳＲ,700,P-20,https://prichan.jp/resources/images/items/outfits/P-20.png,,https://prichan.jp/items/details/28050.html,,https://prichan.jp/items/promotion4_6.html
わんわんポリス ブルースカート,https://prichan.jp/resources/images/items/details/28049.jpg,ボトムス,C-002,28049,水色,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,ＳＲ,750,P-20,https://prichan.jp/resources/images/items/outfits/P-20.png,,https://prichan.jp/items/details/28049.html,,https://prichan.jp/items/promotion4_6.html
ワイズガール インディゴトップス,https://prichan.jp/resources/images/items/details/70327.jpg,トップス,SA-01,70327,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,700,SA-01,https://prichan.jp/resources/images/items/outfits/SA-01.png,,https://prichan.jp/items/details/70327.html,,https://prichan.jp/items/brand.html
ミュージシャン イエローハット,https://prichan.jp/resources/images/items/details/70179.jpg,ヘアアクセ,RB-08,70179,"",romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,R-02,https://prichan.jp/resources/images/items/outfits/R-02.png,,https://prichan.jp/items/details/70179.html,,https://prichan.jp/items/brand.html
ミュージシャン イエローシューズ,https://prichan.jp/resources/images/items/details/70178.jpg,シューズ,RB-07,70178,"",romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,650,R-02,https://prichan.jp/resources/images/items/outfits/R-02.png,,https://prichan.jp/items/details/70178.html,,https://prichan.jp/items/brand.html
ミュージシャン イエローデニム,https://prichan.jp/resources/images/items/details/70177.jpg,ボトムス,RB-06,70177,"",romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,R-02,https://prichan.jp/resources/images/items/outfits/R-02.png,,https://prichan.jp/items/details/70177.html,,https://prichan.jp/items/brand.html
ミュージシャン イエロージャケット,https://prichan.jp/resources/images/items/details/70176.jpg,トップス,RB-05,70176,"",romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,700,R-02,https://prichan.jp/resources/images/items/outfits/R-02.png,,https://prichan.jp/items/details/70176.html,,https://prichan.jp/items/brand.html
スターダスト レザーピンクヘアアクセ,https://prichan.jp/resources/images/items/details/70175.jpg,ヘアアクセ,RB-04,70175,"",romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,R-01,https://prichan.jp/resources/images/items/outfits/R-01.png,,https://prichan.jp/items/details/70175.html,,https://prichan.jp/items/brand.html
スターダスト レザーピンクブーツ,https://prichan.jp/resources/images/items/details/70174.jpg,シューズ,RB-03,70174,"",romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,650,R-01,https://prichan.jp/resources/images/items/outfits/R-01.png,,https://prichan.jp/items/details/70174.html,,https://prichan.jp/items/brand.html
スターダスト レザーピンクスカート,https://prichan.jp/resources/images/items/details/70173.jpg,ボトムス,RB-02,70173,"",romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,R-01,https://prichan.jp/resources/images/items/outfits/R-01.png,,https://prichan.jp/items/details/70173.html,,https://prichan.jp/items/brand.html
リボンソックス &ストライプシューズ,https://prichan.jp/resources/images/items/details/70142.jpg,シューズ,PCH2-44,70142,ピンク,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,2-12,https://prichan.jp/resources/images/items/outfits/2-12.png,,https://prichan.jp/items/details/70142.html,,https://prichan.jp/items/2nd.html
ストライプローズ ワンピ,https://prichan.jp/resources/images/items/details/70141.jpg,ワンピース,PCH2-43,70141,ピンク,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,900,2-12,https://prichan.jp/resources/images/items/outfits/2-12.png,,https://prichan.jp/items/details/70141.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム グリーンスカート,https://prichan.jp/resources/images/items/details/70138.jpg,ボトムス,PCH2-40,70138,緑,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,500,2-11,https://prichan.jp/resources/images/items/outfits/2-11.png,,https://prichan.jp/items/details/70138.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム グリーントップス,https://prichan.jp/resources/images/items/details/70137.jpg,トップス,PCH2-39,70137,緑,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,550,2-11,https://prichan.jp/resources/images/items/outfits/2-11.png,,https://prichan.jp/items/details/70137.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム レッドヘアアクセ,https://prichan.jp/resources/images/items/details/70136.jpg,ヘアアクセ,PCH2-38,70136,赤,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,2-10,https://prichan.jp/resources/images/items/outfits/2-10.png,,https://prichan.jp/items/details/70136.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム グリーンヘアアクセ,https://prichan.jp/resources/images/items/details/70140.jpg,ヘアアクセ,PCH2-42,70140,緑,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,450,2-11,https://prichan.jp/resources/images/items/outfits/2-11.png,,https://prichan.jp/items/details/70140.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム グリーンシューズ,https://prichan.jp/resources/images/items/details/70139.jpg,シューズ,PCH2-41,70139,緑,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,450,2-11,https://prichan.jp/resources/images/items/outfits/2-11.png,,https://prichan.jp/items/details/70139.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム レッドシューズ,https://prichan.jp/resources/images/items/details/70135.jpg,シューズ,PCH2-37,70135,赤,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,2-10,https://prichan.jp/resources/images/items/outfits/2-10.png,,https://prichan.jp/items/details/70135.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム レッドスカート,https://prichan.jp/resources/images/items/details/70134.jpg,ボトムス,PCH2-36,70134,赤,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,500,2-10,https://prichan.jp/resources/images/items/outfits/2-10.png,,https://prichan.jp/items/details/70134.html,,https://prichan.jp/items/2nd.html
バルーンホワイトデニム サロペット,https://prichan.jp/resources/images/items/details/27977.jpg,ワンピース,PCH1-27,27977,白,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,1200,1-08,https://prichan.jp/resources/images/items/outfits/1-08.png,,https://prichan.jp/items/details/27977.html,,https://prichan.jp/items/1st.html
ポップコーンショップ レッドヘアアクセ,https://prichan.jp/resources/images/items/details/70026.jpg,ヘアアクセ,PCH1-26,70026,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,600,1-07,https://prichan.jp/resources/images/items/outfits/1-07.png,,https://prichan.jp/items/details/70026.html,,https://prichan.jp/items/1st.html
ポップコーンショップ レッドシューズ,https://prichan.jp/resources/images/items/details/70025.jpg,シューズ,PCH1-25,70025,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,600,1-07,https://prichan.jp/resources/images/items/outfits/1-07.png,,https://prichan.jp/items/details/70025.html,,https://prichan.jp/items/1st.html
ポップコーンショップ レッドパンツ,https://prichan.jp/resources/images/items/details/70024.jpg,ボトムス,PCH1-24,70024,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,700,1-07,https://prichan.jp/resources/images/items/outfits/1-07.png,,https://prichan.jp/items/details/70024.html,,https://prichan.jp/items/1st.html
ポップコーンショップ レッドトップス,https://prichan.jp/resources/images/items/details/70023.jpg,トップス,PCH1-23,70023,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,650,1-07,https://prichan.jp/resources/images/items/outfits/1-07.png,,https://prichan.jp/items/details/70023.html,,https://prichan.jp/items/1st.html
アイスクリーム ミントヘアアクセ,https://prichan.jp/resources/images/items/details/70065.jpg,ヘアアクセ,PCH1-22,70065,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,1-06,https://prichan.jp/resources/images/items/outfits/1-06.png,,https://prichan.jp/items/details/70065.html,,https://prichan.jp/items/1st.html
アイスクリーム ミントシューズ,https://prichan.jp/resources/images/items/details/70064.jpg,シューズ,PCH1-21,70064,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,1-06,https://prichan.jp/resources/images/items/outfits/1-06.png,,https://prichan.jp/items/details/70064.html,,https://prichan.jp/items/1st.html
フラワーパターン ワンピ,https://prichan.jp/resources/images/items/details/70283.jpg,ワンピース,PCH3-55,70283,白,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,600,3-16,https://prichan.jp/resources/images/items/outfits/3-16.png,,https://prichan.jp/items/details/70283.html,,https://prichan.jp/items/index.html
マドモアゼル ワインレッドヘアアクセ,https://prichan.jp/resources/images/items/details/70299.jpg,ヘアアクセ,PCH3-54,70299,赤,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,450,3-15,https://prichan.jp/resources/images/items/outfits/3-15.png,,https://prichan.jp/items/details/70299.html,,https://prichan.jp/items/index.html
マドモアゼル ワインレッドシューズ,https://prichan.jp/resources/images/items/details/70298.jpg,シューズ,PCH3-53,70298,赤,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,450,3-15,https://prichan.jp/resources/images/items/outfits/3-15.png,,https://prichan.jp/items/details/70298.html,,https://prichan.jp/items/index.html
マドモアゼル ワインレッドワンピ,https://prichan.jp/resources/images/items/details/70297.jpg,ワンピース,PCH3-52,70297,赤,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,900,3-15,https://prichan.jp/resources/images/items/outfits/3-15.png,,https://prichan.jp/items/details/70297.html,,https://prichan.jp/items/index.html
スターダスト ブルーグラデヘアアクセ,https://prichan.jp/resources/images/items/details/70296.jpg,ヘアアクセ,PCH3-51,70296,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,450,3-14,https://prichan.jp/resources/images/items/outfits/3-14.png,,https://prichan.jp/items/details/70296.html,,https://prichan.jp/items/index.html
スターダスト ブルーグラデシューズ,https://prichan.jp/resources/images/items/details/70295.jpg,シューズ,PCH3-50,70295,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,450,3-14,https://prichan.jp/resources/images/items/outfits/3-14.png,,https://prichan.jp/items/details/70295.html,,https://prichan.jp/items/index.html
ノーブルドール アクアヘアアクセ,https://prichan.jp/resources/images/items/details/28087.jpg,ヘアアクセ,P-S-017,28087,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,P-19,https://prichan.jp/resources/images/items/outfits/P-19.png,,https://prichan.jp/items/details/28087.html,,https://prichan.jp/items/promotion4_6.html
ノーブルドール アクアシューズ,https://prichan.jp/resources/images/items/details/28086.jpg,シューズ,P-S-016,28086,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,800,P-19,https://prichan.jp/resources/images/items/outfits/P-19.png,,https://prichan.jp/items/details/28086.html,,https://prichan.jp/items/promotion4_6.html
ノーブルドール アクアスカート,https://prichan.jp/resources/images/items/details/28085.jpg,ボトムス,P-S-015,28085,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,P-19,https://prichan.jp/resources/images/items/outfits/P-19.png,,https://prichan.jp/items/details/28085.html,,https://prichan.jp/items/promotion4_6.html
ノーブルドール アクアトップス,https://prichan.jp/resources/images/items/details/28084.jpg,トップス,P-S-014,28084,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,750,P-19,https://prichan.jp/resources/images/items/outfits/P-19.png,,https://prichan.jp/items/details/28084.html,,https://prichan.jp/items/promotion4_6.html
スターダスト レザーピンクトップス,https://prichan.jp/resources/images/items/details/70172.jpg,トップス,RB-01,70172,"",romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,700,R-01,https://prichan.jp/resources/images/items/outfits/R-01.png,,https://prichan.jp/items/details/70172.html,,https://prichan.jp/items/brand.html
ピクニックギンガム ブルーヘアアクセ,https://prichan.jp/resources/images/items/details/70171.jpg,ヘアアクセ,DW-07,70171,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,D-02,https://prichan.jp/resources/images/items/outfits/D-02.png,,https://prichan.jp/items/details/70171.html,,https://prichan.jp/items/brand.html
ピクニックギンガム ブルーシューズ,https://prichan.jp/resources/images/items/details/70170.jpg,シューズ,DW-06,70170,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,D-02,https://prichan.jp/resources/images/items/outfits/D-02.png,,https://prichan.jp/items/details/70170.html,,https://prichan.jp/items/brand.html
ピクニックギンガム ブルーケープワンピ,https://prichan.jp/resources/images/items/details/70169.jpg,ワンピース,DW-05,70169,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,1200,D-02,https://prichan.jp/resources/images/items/outfits/D-02.png,,https://prichan.jp/items/details/70169.html,,https://prichan.jp/items/brand.html
セーラーマリン パステルピンクヘアアクセ,https://prichan.jp/resources/images/items/details/70186.jpg,ヘアアクセ,DW-04,70186,ピンク,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,D-01,https://prichan.jp/resources/images/items/outfits/D-01.png,,https://prichan.jp/items/details/70186.html,,https://prichan.jp/items/brand.html
セーラーマリン パステルピンクシューズ,https://prichan.jp/resources/images/items/details/70168.jpg,シューズ,DW-03,70168,ピンク,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,D-01,https://prichan.jp/resources/images/items/outfits/D-01.png,,https://prichan.jp/items/details/70168.html,,https://prichan.jp/items/brand.html
セーラーマリン パステルピンクスカート,https://prichan.jp/resources/images/items/details/70167.jpg,ボトムス,DW-02,70167,ピンク,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,650,D-01,https://prichan.jp/resources/images/items/outfits/D-01.png,,https://prichan.jp/items/details/70167.html,,https://prichan.jp/items/brand.html
プリ☆チャンユニフォーム レッドトップス,https://prichan.jp/resources/images/items/details/70133.jpg,トップス,PCH2-35,70133,赤,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,2-10,https://prichan.jp/resources/images/items/outfits/2-10.png,,https://prichan.jp/items/details/70133.html,,https://prichan.jp/items/2nd.html
ミュージシャン ホワイトハット,https://prichan.jp/resources/images/items/details/70132.jpg,ヘアアクセ,PCH2-34,70132,白,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,2-09,https://prichan.jp/resources/images/items/outfits/2-09.png,,https://prichan.jp/items/details/70132.html,,https://prichan.jp/items/2nd.html
ミュージシャン ホワイトシューズ,https://prichan.jp/resources/images/items/details/70131.jpg,シューズ,PCH2-33,70131,白,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,650,2-09,https://prichan.jp/resources/images/items/outfits/2-09.png,,https://prichan.jp/items/details/70131.html,,https://prichan.jp/items/2nd.html
ミュージシャン ホワイトデニム,https://prichan.jp/resources/images/items/details/70130.jpg,ボトムス,PCH2-32,70130,白,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,2-09,https://prichan.jp/resources/images/items/outfits/2-09.png,,https://prichan.jp/items/details/70130.html,,https://prichan.jp/items/2nd.html
アイスクリーム ミントワンピ,https://prichan.jp/resources/images/items/details/70063.jpg,ワンピース,PCH1-20,70063,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,1200,1-06,https://prichan.jp/resources/images/items/outfits/1-06.png,,https://prichan.jp/items/details/70063.html,,https://prichan.jp/items/1st.html
ギンガムハート スカイブルーヘアアクセ,https://prichan.jp/resources/images/items/details/70018.jpg,ヘアアクセ,PCH1-19,70018,水色,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,1-05,https://prichan.jp/resources/images/items/outfits/1-05.png,,https://prichan.jp/items/details/70018.html,,https://prichan.jp/items/1st.html
ギンガムハート スカイブルーシューズ,https://prichan.jp/resources/images/items/details/70017.jpg,シューズ,PCH1-18,70017,水色,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,1-05,https://prichan.jp/resources/images/items/outfits/1-05.png,,https://prichan.jp/items/details/70017.html,,https://prichan.jp/items/1st.html
ギンガムハート スカイブルースカート,https://prichan.jp/resources/images/items/details/70016.jpg,ボトムス,PCH1-17,70016,水色,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,650,1-05,https://prichan.jp/resources/images/items/outfits/1-05.png,,https://prichan.jp/items/details/70016.html,,https://prichan.jp/items/1st.html
